F48_35.35_188997_3226_G,F48_35.35_188997_3226,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_4,AGAAOJGI_01957,CDS,2118.0,ppk,2.7.4.1,,Polyphosphate kinase,0.547979429532037
F48_35.35_188997_3239_T,F48_35.35_188997_3239,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_4,AGAAOJGI_01957,CDS,2118.0,ppk,2.7.4.1,,Polyphosphate kinase,0.351640711417508
F48_35.35_188997_3254_T,F48_35.35_188997_3254,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_4,AGAAOJGI_01957,CDS,2118.0,ppk,2.7.4.1,,Polyphosphate kinase,0.627138444876736
F48_35.35_188997_3468_T,F48_35.35_188997_3468,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_4,AGAAOJGI_01957,CDS,2118.0,ppk,2.7.4.1,,Polyphosphate kinase,0.0453316416116763
F48_35.35_188997_3809_G,F48_35.35_188997_3809,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_4,AGAAOJGI_01957,CDS,2118.0,ppk,2.7.4.1,,Polyphosphate kinase,0.517263802045653
F48_35.35_188997_3845_G,F48_35.35_188997_3845,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_4,AGAAOJGI_01957,CDS,2118.0,ppk,2.7.4.1,,Polyphosphate kinase,0.676441647939431
F48_35.35_188997_4040_A,F48_35.35_188997_4040,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_4,AGAAOJGI_01957,CDS,2118.0,ppk,2.7.4.1,,Polyphosphate kinase,0.525020388546364
F48_35.35_188997_4367_T,F48_35.35_188997_4367,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_4,AGAAOJGI_01957,CDS,2118.0,ppk,2.7.4.1,,Polyphosphate kinase,0.513417119032592
F48_35.35_188997_4415_C,F48_35.35_188997_4415,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_4,AGAAOJGI_01957,CDS,2118.0,ppk,2.7.4.1,,Polyphosphate kinase,0.548805086286635
F48_35.35_188997_4761_G,F48_35.35_188997_4761,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_5,AGAAOJGI_01958,CDS,1107.0,spoIVB,3.4.21.116,COG0750,SpoIVB peptidase,0.238618436916021
F48_35.35_188997_5774_A,F48_35.35_188997_5774,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_5,AGAAOJGI_01958,CDS,1107.0,spoIVB,3.4.21.116,COG0750,SpoIVB peptidase,0.335416930484232
F48_35.35_188997_5783_T,F48_35.35_188997_5783,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_5,AGAAOJGI_01958,CDS,1107.0,spoIVB,3.4.21.116,COG0750,SpoIVB peptidase,0.501624299852987
F48_35.35_188997_5799_C,F48_35.35_188997_5799,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_5,AGAAOJGI_01958,CDS,1107.0,spoIVB,3.4.21.116,COG0750,SpoIVB peptidase,0.724032486702244
F48_35.35_188997_5835_A,F48_35.35_188997_5835,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,,,,,,,,,0.624110045353273
F48_35.35_188997_5961_C,F48_35.35_188997_5961,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,,,,,,,,,0.817865036322488
F48_35.35_188997_5967_T,F48_35.35_188997_5967,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,,,,,,,,,0.788962066659199
F48_35.35_188997_6606_A,F48_35.35_188997_6606,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_6,AGAAOJGI_01959,CDS,765.0,spo0A,,,Stage 0 sporulation protein A,0.83702436591895
F48_35.35_188997_7333_G,F48_35.35_188997_7333,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_8,AGAAOJGI_01961,CDS,1386.0,mepA_8,,,Multidrug export protein MepA,0.265396429024331
F48_35.35_188997_7382_A,F48_35.35_188997_7382,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_8,AGAAOJGI_01961,CDS,1386.0,mepA_8,,,Multidrug export protein MepA,0.346245900727073
F48_35.35_188997_7471_C,F48_35.35_188997_7471,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_8,AGAAOJGI_01961,CDS,1386.0,mepA_8,,,Multidrug export protein MepA,0.334925836969552
F48_35.35_188997_7478_A,F48_35.35_188997_7478,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_8,AGAAOJGI_01961,CDS,1386.0,mepA_8,,,Multidrug export protein MepA,0.0938906004014
F48_35.35_188997_7922_T,F48_35.35_188997_7922,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_8,AGAAOJGI_01961,CDS,1386.0,mepA_8,,,Multidrug export protein MepA,0.309696909160438
F48_35.35_188997_8021_T,F48_35.35_188997_8021,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_8,AGAAOJGI_01961,CDS,1386.0,mepA_8,,,Multidrug export protein MepA,0.245246439472
F48_35.35_188997_8155_A,F48_35.35_188997_8155,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_8,AGAAOJGI_01961,CDS,1386.0,mepA_8,,,Multidrug export protein MepA,0.400544440711181
F48_35.35_188997_8219_A,F48_35.35_188997_8219,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_8,AGAAOJGI_01961,CDS,1386.0,mepA_8,,,Multidrug export protein MepA,0.439261619806464
F48_35.35_188997_8309_G,F48_35.35_188997_8309,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_8,AGAAOJGI_01961,CDS,1386.0,mepA_8,,,Multidrug export protein MepA,0.70338431934217
F48_35.35_188997_8312_G,F48_35.35_188997_8312,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_8,AGAAOJGI_01961,CDS,1386.0,mepA_8,,,Multidrug export protein MepA,0.70338431934217
F48_35.35_188997_8332_A,F48_35.35_188997_8332,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_8,AGAAOJGI_01961,CDS,1386.0,mepA_8,,,Multidrug export protein MepA,0.857715447513511
F48_35.35_188997_8336_G,F48_35.35_188997_8336,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_8,AGAAOJGI_01961,CDS,1386.0,mepA_8,,,Multidrug export protein MepA,0.272531793034033
F48_35.35_188997_8462_G,F48_35.35_188997_8462,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_8,AGAAOJGI_01961,CDS,1386.0,mepA_8,,,Multidrug export protein MepA,0.31558929876736
F48_35.35_188997_8468_G,F48_35.35_188997_8468,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_8,AGAAOJGI_01961,CDS,1386.0,mepA_8,,,Multidrug export protein MepA,0.0934590421780282
F48_35.35_188997_8492_T,F48_35.35_188997_8492,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_8,AGAAOJGI_01961,CDS,1386.0,mepA_8,,,Multidrug export protein MepA,0.597052090426064
F48_35.35_188997_8579_G,F48_35.35_188997_8579,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_8,AGAAOJGI_01961,CDS,1386.0,mepA_8,,,Multidrug export protein MepA,0.991669385131195
F48_35.35_188997_9312_A,F48_35.35_188997_9312,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_9,AGAAOJGI_01962,CDS,375.0,ytrA_2,,COG1725,HTH-type transcriptional repressor YtrA,0.544094385767716
F48_35.35_188997_9574_C,F48_35.35_188997_9574,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_10,AGAAOJGI_01963,CDS,867.0,btuD_5,7.6.2.8,,Vitamin B12 import ATP-binding protein BtuD,0.595795886519144
F48_35.35_188997_10023_A,F48_35.35_188997_10023,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_10,AGAAOJGI_01963,CDS,867.0,btuD_5,7.6.2.8,,Vitamin B12 import ATP-binding protein BtuD,0.140962799145927
F48_35.35_188997_10252_C,F48_35.35_188997_10252,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_11,AGAAOJGI_01964,CDS,648.0,,,,hypothetical protein,0.319619197379309
F48_35.35_188997_10372_C,F48_35.35_188997_10372,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_11,AGAAOJGI_01964,CDS,648.0,,,,hypothetical protein,0.79423938528674
F48_35.35_188997_10399_C,F48_35.35_188997_10399,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_11,AGAAOJGI_01964,CDS,648.0,,,,hypothetical protein,0.177492534727079
F48_35.35_188997_11559_G,F48_35.35_188997_11559,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_188997_13,AGAAOJGI_01966,CDS,924.0,,,,hypothetical protein,0.0912130022868339
F48_35.35_193833_208_G,F48_35.35_193833_208,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_193833_1,,,,,,,,0.336590275206561
F48_35.35_193833_374_A,F48_35.35_193833_374,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_193833_1,,,,,,,,0.63233666218625
F48_35.35_193833_824_A,F48_35.35_193833_824,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_193833_2,AGAAOJGI_00063,CDS,705.0,,,,hypothetical protein,0.101035033196272
F48_35.35_193833_968_A,F48_35.35_193833_968,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_193833_2,AGAAOJGI_00063,CDS,705.0,,,,hypothetical protein,0.309909686142216
F48_35.35_193833_980_C,F48_35.35_193833_980,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_193833_2,AGAAOJGI_00063,CDS,705.0,,,,hypothetical protein,0.215958190065525
F48_35.35_193833_1623_A,F48_35.35_193833_1623,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_193833_3,AGAAOJGI_00064,CDS,981.0,pta_1,2.3.1.8,COG0280,Phosphate acetyltransferase,0.984273183193908
F48_35.35_193833_2868_T,F48_35.35_193833_2868,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,,,,,,,,,0.443747310081077
F48_35.35_193833_2871_A,F48_35.35_193833_2871,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,,,,,,,,,0.291824778166879
F48_35.35_182854_260_T,F48_35.35_182854_260,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,,,,,,,,,0.373495812924416
F48_35.35_182854_377_A,F48_35.35_182854_377,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,,,,,,,,,0.696082519214554
F48_35.35_182854_676_A,F48_35.35_182854_676,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_1,AGAAOJGI_01779,CDS,1368.0,mepA_7,,,Multidrug export protein MepA,0.636111795258497
F48_35.35_182854_961_A,F48_35.35_182854_961,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_1,AGAAOJGI_01779,CDS,1368.0,mepA_7,,,Multidrug export protein MepA,0.608815141611033
F48_35.35_182854_1133_A,F48_35.35_182854_1133,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_1,AGAAOJGI_01779,CDS,1368.0,mepA_7,,,Multidrug export protein MepA,0.46175202578276
F48_35.35_182854_1187_C,F48_35.35_182854_1187,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_1,AGAAOJGI_01779,CDS,1368.0,mepA_7,,,Multidrug export protein MepA,0.515912458574827
F48_35.35_182854_1319_A,F48_35.35_182854_1319,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_1,AGAAOJGI_01779,CDS,1368.0,mepA_7,,,Multidrug export protein MepA,0.0982232018138206
F48_35.35_182854_1484_A,F48_35.35_182854_1484,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_1,AGAAOJGI_01779,CDS,1368.0,mepA_7,,,Multidrug export protein MepA,0.703966061364557
F48_35.35_182854_1571_C,F48_35.35_182854_1571,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_1,AGAAOJGI_01779,CDS,1368.0,mepA_7,,,Multidrug export protein MepA,0.907426364535586
F48_35.35_182854_1574_A,F48_35.35_182854_1574,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_1,AGAAOJGI_01779,CDS,1368.0,mepA_7,,,Multidrug export protein MepA,0.783214836625185
F48_35.35_182854_1613_G,F48_35.35_182854_1613,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_1,AGAAOJGI_01779,CDS,1368.0,mepA_7,,,Multidrug export protein MepA,0.125389837207393
F48_35.35_182854_1666_T,F48_35.35_182854_1666,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_1,AGAAOJGI_01779,CDS,1368.0,mepA_7,,,Multidrug export protein MepA,0.43245505605726
F48_35.35_182854_2043_T,F48_35.35_182854_2043,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,,,,,,,,,0.764157406580268
F48_35.35_182854_2319_C,F48_35.35_182854_2319,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_2,AGAAOJGI_01780,CDS,1992.0,fbp,3.1.3.11,,"Fructose-1,6-bisphosphatase class 3",0.513821384459773
F48_35.35_182854_2508_C,F48_35.35_182854_2508,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_2,AGAAOJGI_01780,CDS,1992.0,fbp,3.1.3.11,,"Fructose-1,6-bisphosphatase class 3",0.345359678970209
F48_35.35_182854_2607_C,F48_35.35_182854_2607,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_2,AGAAOJGI_01780,CDS,1992.0,fbp,3.1.3.11,,"Fructose-1,6-bisphosphatase class 3",0.668915254277816
F48_35.35_182854_2619_A,F48_35.35_182854_2619,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_2,AGAAOJGI_01780,CDS,1992.0,fbp,3.1.3.11,,"Fructose-1,6-bisphosphatase class 3",0.644505930421209
F48_35.35_182854_2700_T,F48_35.35_182854_2700,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_2,AGAAOJGI_01780,CDS,1992.0,fbp,3.1.3.11,,"Fructose-1,6-bisphosphatase class 3",0.831001260781299
F48_35.35_182854_2925_T,F48_35.35_182854_2925,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_2,AGAAOJGI_01780,CDS,1992.0,fbp,3.1.3.11,,"Fructose-1,6-bisphosphatase class 3",0.569135711995605
F48_35.35_182854_2973_T,F48_35.35_182854_2973,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_2,AGAAOJGI_01780,CDS,1992.0,fbp,3.1.3.11,,"Fructose-1,6-bisphosphatase class 3",0.756408313750707
F48_35.35_182854_3309_C,F48_35.35_182854_3309,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_2,AGAAOJGI_01780,CDS,1992.0,fbp,3.1.3.11,,"Fructose-1,6-bisphosphatase class 3",0.0779191651940998
F48_35.35_182854_3352_G,F48_35.35_182854_3352,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_2,AGAAOJGI_01780,CDS,1992.0,fbp,3.1.3.11,,"Fructose-1,6-bisphosphatase class 3",0.428484806064013
F48_35.35_182854_3385_G,F48_35.35_182854_3385,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_2,AGAAOJGI_01780,CDS,1992.0,fbp,3.1.3.11,,"Fructose-1,6-bisphosphatase class 3",0.181947865230414
F48_35.35_182854_4511_C,F48_35.35_182854_4511,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_3,AGAAOJGI_01781,CDS,819.0,dat,2.6.1.21,,D-alanine aminotransferase,0.132151072285614
F48_35.35_182854_4958_T,F48_35.35_182854_4958,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_3,AGAAOJGI_01781,CDS,819.0,dat,2.6.1.21,,D-alanine aminotransferase,0.0958814393875484
F48_35.35_182854_5031_A,F48_35.35_182854_5031,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,,,,,,,,,0.707711258309461
F48_35.35_182854_5467_T,F48_35.35_182854_5467,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_4,AGAAOJGI_01782,CDS,786.0,cbiKp,4.99.1.3,COG4822,Sirohydrochlorin cobaltochelatase CbiKP,0.264402081357143
F48_35.35_182854_5584_T,F48_35.35_182854_5584,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_4,AGAAOJGI_01782,CDS,786.0,cbiKp,4.99.1.3,COG4822,Sirohydrochlorin cobaltochelatase CbiKP,0.389727425841343
F48_35.35_182854_5611_T,F48_35.35_182854_5611,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_4,AGAAOJGI_01782,CDS,786.0,cbiKp,4.99.1.3,COG4822,Sirohydrochlorin cobaltochelatase CbiKP,0.154941774294018
F48_35.35_182854_5683_T,F48_35.35_182854_5683,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_4,AGAAOJGI_01782,CDS,786.0,cbiKp,4.99.1.3,COG4822,Sirohydrochlorin cobaltochelatase CbiKP,0.599828732041509
F48_35.35_182854_5744_C,F48_35.35_182854_5744,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_4,AGAAOJGI_01782,CDS,786.0,cbiKp,4.99.1.3,COG4822,Sirohydrochlorin cobaltochelatase CbiKP,0.0280828056328593
F48_35.35_182854_5848_C,F48_35.35_182854_5848,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_4,AGAAOJGI_01782,CDS,786.0,cbiKp,4.99.1.3,COG4822,Sirohydrochlorin cobaltochelatase CbiKP,0.044210724712003
F48_35.35_182854_5875_G,F48_35.35_182854_5875,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_182854_4,AGAAOJGI_01782,CDS,786.0,cbiKp,4.99.1.3,COG4822,Sirohydrochlorin cobaltochelatase CbiKP,0.0471900870501713
